True,filename,width,height,class,xmin,ymin,xmax,ymax
18230,ASG000c9aj.jpg,2048,1536,Zebra,1,656,374,857
18233,ASG000cnxc.jpg,2048,1536,Wildebeest,670,766,940,977
18234,ASG000cnxc.jpg,2048,1536,Wildebeest,211,749,499,1003
18235,ASG000cnxc.jpg,2048,1536,Wildebeest,1527,867,1598,925
18236,ASG000cnxc.jpg,2048,1536,Wildebeest,1407,815,1493,907
18237,ASG000cnxc.jpg,2048,1536,Wildebeest,981,815,1031,854
18238,ASG000cnxc.jpg,2048,1536,Wildebeest,316,652,791,1026
18239,ASG000c7q0.jpg,2048,1536,Zebra,1983,809,2013,838
18240,ASG000c7q0.jpg,2048,1536,Zebra,1954,808,1985,836
18241,ASG000c7q0.jpg,2048,1536,Wildebeest,1806,776,1945,860
18242,ASG000c7q0.jpg,2048,1536,Wildebeest,1763,786,1845,859
18243,ASG000c7q0.jpg,2048,1536,Wildebeest,1532,756,1657,845
18244,ASG000c7q0.jpg,2048,1536,Wildebeest,1377,745,1608,842
18245,ASG000c7q0.jpg,2048,1536,Wildebeest,187,744,275,789
18246,ASG000c7q0.jpg,2048,1536,Wildebeest,243,735,322,779
18247,ASG000c7q0.jpg,2048,1536,Wildebeest,268,750,333,783
18250,ASG000ckml.jpg,2048,1536,Wildebeest,1818,590,2048,718
18251,ASG000ckml.jpg,2048,1536,Wildebeest,1770,648,1816,680
18252,ASG000ckml.jpg,2048,1536,Wildebeest,1566,644,1622,680
18253,ASG000ckml.jpg,2048,1536,Wildebeest,1273,641,1343,679
18254,ASG000ckml.jpg,2048,1536,Wildebeest,1245,648,1278,673
18255,ASG000ckml.jpg,2048,1536,Wildebeest,1147,639,1198,683
18256,ASG000ckml.jpg,2048,1536,Wildebeest,1092,634,1159,682
18257,ASG000ckml.jpg,2048,1536,Wildebeest,1011,634,1063,676
18258,ASG000ckml.jpg,2048,1536,Wildebeest,963,629,1004,679
18259,ASG000ckml.jpg,2048,1536,Wildebeest,588,572,819,752
18260,ASG000ckml.jpg,2048,1536,Wildebeest,395,617,428,676
18261,ASG000ckml.jpg,2048,1536,Wildebeest,338,630,375,654
18262,ASG000ckml.jpg,2048,1536,Wildebeest,74,573,346,721
18263,ASG000ckml.jpg,2048,1536,Wildebeest,1,571,51,745
18282,ASG000d9dg.jpg,2560,1920,Zebra,1341,725,2448,1582
18283,ASG000d9dg.jpg,2560,1920,Zebra,1905,777,2560,1502
18284,ASG000d9dg.jpg,2560,1920,Wildebeest,1,1021,196,1696
18285,ASG000d9dg.jpg,2560,1920,Wildebeest,1,1,1861,1920
18286,ASG000d9dg.jpg,2560,1920,Wildebeest,18,1,2560,1920
18299,ASG000dvp8.jpg,2048,1536,Zebra,1,729,298,1455
18300,ASG000dvp8.jpg,2048,1536,Zebra,1,484,415,1458
18301,ASG000dvp8.jpg,2048,1536,Zebra,1,545,467,1213
18302,ASG000dvp8.jpg,2048,1536,Zebra,1,796,610,1213
18305,ASG000e4ht.jpg,2048,1536,Wildebeest,1976,707,2048,814
18306,ASG000e4ht.jpg,2048,1536,Wildebeest,1489,662,1836,827
18307,ASG000e4ht.jpg,2048,1536,Wildebeest,1094,644,1374,805
18308,ASG000e4ht.jpg,2048,1536,Wildebeest,1,425,156,732
18309,ASG000e4ht.jpg,2048,1536,Wildebeest,1,427,906,1041
18332,ASG000dhqh.jpg,2048,1536,Wildebeest,1985,898,2048,932
18333,ASG000dhqh.jpg,2048,1536,Wildebeest,1931,898,1991,932
18334,ASG000dhqh.jpg,2048,1536,Wildebeest,1789,900,1842,926
18335,ASG000dhqh.jpg,2048,1536,Wildebeest,1874,900,1928,930
18336,ASG000dhqh.jpg,2048,1536,Wildebeest,1201,885,1251,919
18337,ASG000dhqh.jpg,2048,1536,Wildebeest,1168,796,1566,1093
18338,ASG000dhqh.jpg,2048,1536,Zebra,1035,861,1185,929
18339,ASG000dhqh.jpg,2048,1536,Zebra,968,875,1058,930
18340,ASG000dhqh.jpg,2048,1536,Wildebeest,893,851,1004,942
18341,ASG000dhqh.jpg,2048,1536,Zebra,840,868,913,920
18342,ASG000dhqh.jpg,2048,1536,Wildebeest,591,810,902,994
18343,ASG000dhqh.jpg,2048,1536,Wildebeest,555,867,611,905
18344,ASG000dhqh.jpg,2048,1536,Wildebeest,523,872,578,902
18345,ASG000dhqh.jpg,2048,1536,Wildebeest,425,867,499,908
18346,ASG000dhqh.jpg,2048,1536,Wildebeest,346,858,432,903
18347,ASG000dhqh.jpg,2048,1536,Wildebeest,245,857,318,908
18348,ASG000dhqh.jpg,2048,1536,Wildebeest,87,820,279,909
18349,ASG000dhqh.jpg,2048,1536,Wildebeest,9,861,86,899
18350,ASG000dhqh.jpg,2048,1536,Wildebeest,312,872,361,901
18353,ASG000deya.jpg,2048,1536,Zebra,1513,860,1678,950
18354,ASG000deya.jpg,2048,1536,Zebra,1323,789,1543,982
18355,ASG000deya.jpg,2048,1536,Zebra,1234,801,1450,939
18356,ASG000deya.jpg,2048,1536,Zebra,813,727,1112,959
18357,ASG000buru.jpg,2048,1536,Wildebeest,1,561,773,1008
18358,ASG000buru.jpg,2048,1536,Wildebeest,1888,565,2048,973
18359,ASG000e6mp.jpg,2048,1536,Wildebeest,1,1,2048,1536
18360,ASG000e6mp.jpg,2048,1536,Wildebeest,732,784,1232,1536
18365,ASG000c7j8.jpg,2048,1536,Zebra,1227,668,1315,712
18366,ASG000c7j8.jpg,2048,1536,Wildebeest,1535,639,1666,731
18367,ASG000c7j8.jpg,2048,1536,Wildebeest,1671,651,1811,740
18368,ASG000c7j8.jpg,2048,1536,Wildebeest,1812,683,1894,737
18369,ASG000c7j8.jpg,2048,1536,Wildebeest,1914,693,1972,737
18370,ASG000c7j8.jpg,2048,1536,Wildebeest,1966,683,2025,736
18371,ASG000c7j8.jpg,2048,1536,Wildebeest,2018,672,2048,720
18372,ASG000c7j8.jpg,2048,1536,Wildebeest,900,586,1227,742
18373,ASG000c7j8.jpg,2048,1536,Wildebeest,752,593,894,703
18374,ASG000c7j8.jpg,2048,1536,Wildebeest,646,584,757,690
18375,ASG000c7j8.jpg,2048,1536,Wildebeest,155,554,457,724
18376,ASG000c7j8.jpg,2048,1536,Wildebeest,1,545,143,689
18380,ASG000baz0.jpg,2048,1536,Wildebeest,1706,780,2019,1091
18381,ASG000baz0.jpg,2048,1536,Wildebeest,1021,806,1330,965
18382,ASG000baz0.jpg,2048,1536,Wildebeest,825,806,1073,928
18383,ASG000baz0.jpg,2048,1536,Wildebeest,638,801,762,921
18384,ASG000baz0.jpg,2048,1536,Wildebeest,108,784,386,1012
18385,ASG000baz0.jpg,2048,1536,Wildebeest,28,767,167,893
18386,ASG000baz0.jpg,2048,1536,Wildebeest,1,807,128,1043
18398,ASG000cc7e.jpg,2048,1536,Wildebeest,1476,916,1569,991
18399,ASG000cc7e.jpg,2048,1536,Wildebeest,851,868,911,914
18400,ASG000cc7e.jpg,2048,1536,Wildebeest,15,791,56,817
18401,ASG000cc7e.jpg,2048,1536,Zebra,228,745,557,926
18402,ASG000cc7e.jpg,2048,1536,Zebra,189,771,480,911
18405,ASG000b8iq.jpg,2048,1536,Wildebeest,125,1,2047,1534
18406,ASG000b8iq.jpg,2048,1536,Wildebeest,12,988,741,1284
18407,ASG000b8iq.jpg,2048,1536,Wildebeest,1,332,500,1412
18411,ASG000d61g.jpg,2048,1536,Wildebeest,1248,848,1293,891
18412,ASG000d61g.jpg,2048,1536,Wildebeest,390,811,562,923
18413,ASG000d61g.jpg,2048,1536,Wildebeest,314,773,462,933
18414,ASG000d61g.jpg,2048,1536,Wildebeest,215,804,346,934
18415,ASG000d61g.jpg,2048,1536,Wildebeest,1,154,548,989
18416,ASG000c8i9.jpg,2048,1536,Wildebeest,1717,632,2048,853
18417,ASG000c8i9.jpg,2048,1536,Wildebeest,1172,583,1696,824
18418,ASG000c8i9.jpg,2048,1536,Wildebeest,1180,583,1392,776
18419,ASG000c8i9.jpg,2048,1536,Wildebeest,1075,641,1220,708
18420,ASG000c8i9.jpg,2048,1536,Wildebeest,274,538,649,751
18421,ASG000c8i9.jpg,2048,1536,Wildebeest,283,607,399,663
18422,ASG000c8i9.jpg,2048,1536,Wildebeest,747,636,801,668
18423,ASG000c8i9.jpg,2048,1536,Wildebeest,46,595,139,643
18424,ASG000c8i9.jpg,2048,1536,Wildebeest,184,611,225,641
18425,ASG000c8i9.jpg,2048,1536,Wildebeest,220,605,271,638
18426,ASG000ck63.jpg,2048,1536,Wildebeest,1099,935,1130,960
18427,ASG000ck63.jpg,2048,1536,Wildebeest,1063,934,1097,959
18428,ASG000ck63.jpg,2048,1536,Wildebeest,980,939,1064,983
18429,ASG000ck63.jpg,2048,1536,Wildebeest,906,921,978,969
18430,ASG000ck63.jpg,2048,1536,Wildebeest,790,874,954,975
18431,ASG000ck63.jpg,2048,1536,Wildebeest,675,905,792,980
18432,ASG000ck63.jpg,2048,1536,Wildebeest,632,925,724,988
18433,ASG000ck63.jpg,2048,1536,Wildebeest,482,884,633,981
18434,ASG000ck63.jpg,2048,1536,Wildebeest,404,868,597,990
18435,ASG000ck63.jpg,2048,1536,Wildebeest,265,888,420,1006
18436,ASG000ck63.jpg,2048,1536,Wildebeest,226,908,324,986
18437,ASG000ck63.jpg,2048,1536,Wildebeest,117,886,253,979
18438,ASG000ck63.jpg,2048,1536,Wildebeest,4,853,223,987
18439,ASG000ck63.jpg,2048,1536,Wildebeest,1124,935,1173,959
18440,ASG000ck63.jpg,2048,1536,Wildebeest,1287,931,1319,957
18441,ASG000ck63.jpg,2048,1536,Wildebeest,1256,933,1295,953
18442,ASG000c9nm.jpg,2048,1536,Wildebeest,1567,451,2048,1118
18443,ASG000c9nm.jpg,2048,1536,Wildebeest,1449,748,1549,811
18444,ASG000c9nm.jpg,2048,1536,Wildebeest,27,682,153,762
18445,ASG000c9nm.jpg,2048,1536,Wildebeest,152,684,320,774
18446,ASG000c9nm.jpg,2048,1536,Wildebeest,405,696,492,780
18447,ASG000c9nm.jpg,2048,1536,Wildebeest,470,708,587,782
18448,ASG000c9nm.jpg,2048,1536,Wildebeest,553,726,637,778
18449,ASG000c9nm.jpg,2048,1536,Wildebeest,606,705,738,784
18453,ASG000d2xl.jpg,2048,1536,Wildebeest,525,297,2048,1536
18454,ASG000d2xl.jpg,2048,1536,Wildebeest,295,702,410,758
18455,ASG000d2xl.jpg,2048,1536,Wildebeest,80,702,143,763
18456,ASG000d2xl.jpg,2048,1536,Wildebeest,46,811,300,983
18457,ASG000d2xl.jpg,2048,1536,Wildebeest,1,735,22,935
18474,ASG000d4bz.jpg,2048,1536,Wildebeest,1936,787,2048,1070
18475,ASG000d4bz.jpg,2048,1536,Wildebeest,1526,847,1585,890
18476,ASG000d4bz.jpg,2048,1536,Wildebeest,862,766,1014,971
18477,ASG000d4bz.jpg,2048,1536,Wildebeest,843,823,890,853
18478,ASG000d4bz.jpg,2048,1536,Wildebeest,790,823,842,852
18479,ASG000d4bz.jpg,2048,1536,Wildebeest,770,821,818,854
18480,ASG000d4bz.jpg,2048,1536,Wildebeest,737,812,789,865
18481,ASG000d4bz.jpg,2048,1536,Wildebeest,595,810,633,843
18482,ASG000d4bz.jpg,2048,1536,Wildebeest,482,763,552,873
18483,ASG000d4bz.jpg,2048,1536,Wildebeest,618,730,752,992
18484,ASG000d4bz.jpg,2048,1536,Wildebeest,324,755,415,862
18485,ASG000d4bz.jpg,2048,1536,Wildebeest,1,770,82,814
18486,ASG000d4bz.jpg,2048,1536,Wildebeest,68,764,235,860
18487,ASG000d4bz.jpg,2048,1536,Wildebeest,1,554,362,1102
18488,ASG000ds2x.jpg,2048,1536,Zebra,1753,803,2048,964
18489,ASG000ds2x.jpg,2048,1536,Zebra,1278,724,1582,894
18490,ASG000cbvq.jpg,2048,1536,Wildebeest,1,102,517,1018
18513,ASG000deh2.jpg,2048,1536,Zebra,1795,867,2048,994
18514,ASG000deh2.jpg,2048,1536,Zebra,1558,897,1663,967
18515,ASG000deh2.jpg,2048,1536,Zebra,1330,851,1507,935
18516,ASG000deh2.jpg,2048,1536,Zebra,367,787,499,843
18517,ASG000deh2.jpg,2048,1536,Zebra,753,809,856,883
18518,ASG000deh2.jpg,2048,1536,Zebra,802,824,900,871
18519,ASG000deh2.jpg,2048,1536,Zebra,51,770,145,811
18520,ASG000deh2.jpg,2048,1536,Zebra,211,784,278,830
18521,ASG000deh2.jpg,2048,1536,Zebra,255,790,355,831
18523,ASG000cj1f.jpg,2048,1536,Wildebeest,1,1,749,1536
18524,ASG000cj1f.jpg,2048,1536,Wildebeest,443,553,1756,1536
18525,ASG000cj1f.jpg,2048,1536,Wildebeest,783,473,1914,1536
18526,ASG000cj1f.jpg,2048,1536,Wildebeest,925,1,2048,1536
18528,ASG000chtq.jpg,2560,1920,Wildebeest,909,1032,1097,1152
18532,ASG000c89p.jpg,2048,1536,Zebra,1823,708,2048,1014
18533,ASG000c89p.jpg,2048,1536,Zebra,1286,621,1647,968
18534,ASG000c89p.jpg,2048,1536,Zebra,1254,636,1541,964
18536,ASG000cyaj.jpg,2048,1536,Wildebeest,1,223,562,855
18537,ASG000cyaj.jpg,2048,1536,Wildebeest,1,578,609,1044
18538,ASG000cyaj.jpg,2048,1536,Wildebeest,1,544,1547,1536
18539,ASG000cyaj.jpg,2048,1536,Wildebeest,256,22,954,922
18540,ASG000cyaj.jpg,2048,1536,Wildebeest,716,215,2048,1438
18541,ASG000cyaj.jpg,2048,1536,Wildebeest,1291,295,1934,982
18542,ASG000cyaj.jpg,2048,1536,Wildebeest,1325,1,2048,1071
18543,ASG000cyaj.jpg,2048,1536,Wildebeest,1922,1133,2048,1456
18547,ASG000bxu0.jpg,2048,1536,Zebra,1799,826,2048,1085
18560,ASG000dlyx.jpg,2048,1536,Wildebeest,1858,712,2048,989
18561,ASG000dlyx.jpg,2048,1536,Wildebeest,1692,793,2048,1024
18562,ASG000dlyx.jpg,2048,1536,Wildebeest,1063,769,1596,1086
18563,ASG000dlyx.jpg,2048,1536,Wildebeest,1,646,558,1106
18564,ASG000bp48.jpg,2560,1920,Wildebeest,2420,769,2560,893
18565,ASG000bp48.jpg,2560,1920,Wildebeest,2327,775,2382,818
18566,ASG000bp48.jpg,2560,1920,Wildebeest,1657,716,2033,960
18567,ASG000bp48.jpg,2560,1920,Wildebeest,1560,776,1665,855
18568,ASG000bp48.jpg,2560,1920,Wildebeest,1520,798,1570,825
18569,ASG000bp48.jpg,2560,1920,Wildebeest,1335,785,1520,863
18570,ASG000bp48.jpg,2560,1920,Wildebeest,972,801,1034,867
18571,ASG000bp48.jpg,2560,1920,Wildebeest,778,799,904,873
18572,ASG000bp48.jpg,2560,1920,Wildebeest,697,790,812,871
18573,ASG000bp48.jpg,2560,1920,Wildebeest,645,797,703,840
18574,ASG000bp48.jpg,2560,1920,Wildebeest,503,806,612,860
18575,ASG000bp48.jpg,2560,1920,Wildebeest,595,807,651,843
18576,ASG000bp48.jpg,2560,1920,Wildebeest,92,815,165,862
18577,ASG000bp48.jpg,2560,1920,Wildebeest,1,769,103,864
18578,ASG000bp48.jpg,2560,1920,Wildebeest,58,881,600,1138
18579,ASG000bp48.jpg,2560,1920,Wildebeest,587,870,777,1059
18580,ASG000c4sl.jpg,2048,1536,Wildebeest,1,292,710,1018
18581,ASG000c4sl.jpg,2048,1536,Wildebeest,1266,747,1316,771
18582,ASG000c4sl.jpg,2048,1536,Wildebeest,1315,749,1361,773
18583,ASG000c4sl.jpg,2048,1536,Wildebeest,1428,757,1457,783
18584,ASG000c3lb.jpg,2048,1536,Wildebeest,370,764,422,814
18585,ASG000c3lb.jpg,2048,1536,Wildebeest,827,336,2047,1453
18586,ASG000d4mu.jpg,2048,1536,Wildebeest,883,922,1019,984
18587,ASG000d4mu.jpg,2048,1536,Wildebeest,1052,932,1119,978
18588,ASG000d4mu.jpg,2048,1536,Wildebeest,1,378,776,1449
18589,ASG000d4mu.jpg,2048,1536,Wildebeest,416,989,2047,1536
18590,ASG000d4mu.jpg,2048,1536,Wildebeest,1082,260,2048,1238
18591,ASG000d4mu.jpg,2048,1536,Wildebeest,805,1,2048,655
18596,ASG000bj3m.jpg,2048,1536,Wildebeest,1,1,2048,1536
18598,ASG000blym.jpg,2048,1536,Wildebeest,1200,772,1245,804
18599,ASG000blym.jpg,2048,1536,Wildebeest,986,763,1027,800
18600,ASG000blym.jpg,2048,1536,Wildebeest,875,762,907,787
18601,ASG000blym.jpg,2048,1536,Wildebeest,800,765,836,790
18602,ASG000blym.jpg,2048,1536,Wildebeest,12,729,69,778
18603,ASG000blym.jpg,2048,1536,Wildebeest,103,694,396,836
18612,ASG000bm1m.jpg,2048,1536,Zebra,779,765,847,804
18613,ASG000bm1m.jpg,2048,1536,Zebra,729,762,756,797
18614,ASG000bm1m.jpg,2048,1536,Zebra,1037,773,1070,798
18615,ASG000bm1m.jpg,2048,1536,Zebra,130,738,219,795
18616,ASG000bm1m.jpg,2048,1536,Zebra,291,748,342,792
18617,ASG000bm1m.jpg,2048,1536,Zebra,359,732,426,806
18618,ASG000bm1m.jpg,2048,1536,Wildebeest,189,704,289,809
18619,ASG000bm1m.jpg,2048,1536,Wildebeest,396,732,457,832
18620,ASG000bm1m.jpg,2048,1536,Wildebeest,584,715,710,880
18621,ASG000bm1m.jpg,2048,1536,Wildebeest,883,712,1008,885
18622,ASG000bm1m.jpg,2048,1536,Wildebeest,1050,752,1435,1074
18623,ASG000bm1m.jpg,2048,1536,Wildebeest,1151,680,1576,1080
18624,ASG000bm1m.jpg,2048,1536,Wildebeest,1217,526,1704,1300
18625,ASG000bm1m.jpg,2048,1536,Wildebeest,1,760,524,1347
18626,ASG000ceor.jpg,2048,1536,Zebra,1,652,244,1063
18627,ASG000ceor.jpg,2048,1536,Zebra,328,729,417,818
18628,ASG000ceor.jpg,2048,1536,Zebra,384,717,455,803
18629,ASG000ceor.jpg,2048,1536,Zebra,403,710,479,798
18630,ASG000ceor.jpg,2048,1536,Zebra,461,731,495,792
18632,ASG000becw.jpg,2048,1536,Wildebeest,1,1,2048,1536
18634,ASG000dryb.jpg,2048,1536,Wildebeest,1695,761,1878,844
18635,ASG000dryb.jpg,2048,1536,Wildebeest,1874,786,1983,844
18636,ASG000dryb.jpg,2048,1536,Wildebeest,1555,774,1655,828
18637,ASG000dryb.jpg,2048,1536,Wildebeest,1371,745,1485,858
18638,ASG000dryb.jpg,2048,1536,Wildebeest,1480,793,1553,826
18639,ASG000dryb.jpg,2048,1536,Wildebeest,1,658,98,810
18640,ASG000dryb.jpg,2048,1536,Wildebeest,71,695,230,812
18641,ASG000dryb.jpg,2048,1536,Wildebeest,317,712,378,759
18642,ASG000dryb.jpg,2048,1536,Wildebeest,483,732,550,784
18643,ASG000dryb.jpg,2048,1536,Wildebeest,622,741,726,835
18644,ASG000dryb.jpg,2048,1536,Wildebeest,586,711,702,781
18645,ASG000dryb.jpg,2048,1536,Wildebeest,547,724,601,780
18646,ASG000dryb.jpg,2048,1536,Wildebeest,720,734,762,792
18647,ASG000dryb.jpg,2048,1536,Wildebeest,755,751,778,791
18648,ASG000dryb.jpg,2048,1536,Wildebeest,778,737,840,804
18649,ASG000dryb.jpg,2048,1536,Wildebeest,822,745,969,839
18650,ASG000dryb.jpg,2048,1536,Wildebeest,853,704,960,792
18651,ASG000dryb.jpg,2048,1536,Wildebeest,1022,751,1072,794
18668,ASG000cush.jpg,2048,1536,Wildebeest,667,741,833,817
18669,ASG000cush.jpg,2048,1536,Wildebeest,991,641,1425,928
18670,ASG000cush.jpg,2048,1536,Wildebeest,1290,661,1650,865
18671,ASG000cush.jpg,2048,1536,Wildebeest,1664,744,1719,783
18672,ASG000cush.jpg,2048,1536,Wildebeest,1850,763,1907,803
18673,ASG000cush.jpg,2048,1536,Wildebeest,1793,767,1834,791
18674,ASG000cush.jpg,2048,1536,Wildebeest,1940,774,1977,798
18721,ASG000bc5n.jpg,2048,1536,Wildebeest,1,1,2048,1536
18747,ASG000crt8.jpg,2048,1536,Wildebeest,1741,728,1864,811
18748,ASG000crt8.jpg,2048,1536,Wildebeest,1638,751,1679,778
18749,ASG000crt8.jpg,2048,1536,Wildebeest,1651,744,1685,775
18750,ASG000crt8.jpg,2048,1536,Wildebeest,1576,770,1602,800
18751,ASG000crt8.jpg,2048,1536,Wildebeest,1442,770,1483,813
18752,ASG000crt8.jpg,2048,1536,Wildebeest,1414,774,1438,810
18753,ASG000crt8.jpg,2048,1536,Wildebeest,1385,771,1419,810
18754,ASG000crt8.jpg,2048,1536,Wildebeest,1341,779,1375,811
18755,ASG000crt8.jpg,2048,1536,Wildebeest,1225,786,1318,852
18756,ASG000crt8.jpg,2048,1536,Wildebeest,1063,793,1174,877
18757,ASG000crt8.jpg,2048,1536,Wildebeest,742,835,773,860
18758,ASG000crt8.jpg,2048,1536,Wildebeest,746,835,816,883
18759,ASG000crt8.jpg,2048,1536,Wildebeest,714,853,809,932
18760,ASG000crt8.jpg,2048,1536,Wildebeest,362,852,406,877
18761,ASG000crt8.jpg,2048,1536,Wildebeest,333,869,394,917
18762,ASG000crt8.jpg,2048,1536,Wildebeest,283,857,318,879
18763,ASG000crt8.jpg,2048,1536,Wildebeest,259,891,292,920
18764,ASG000crt8.jpg,2048,1536,Wildebeest,258,865,284,898
18765,ASG000crt8.jpg,2048,1536,Wildebeest,212,871,258,921
18766,ASG000crt8.jpg,2048,1536,Wildebeest,1313,784,1341,819
18767,ASG000crt8.jpg,2048,1536,Wildebeest,818,804,953,911
18768,ASG000crt8.jpg,2048,1536,Wildebeest,501,873,578,972
18769,ASG000crt8.jpg,2048,1536,Wildebeest,526,821,695,967
18770,ASG000crt8.jpg,2048,1536,Wildebeest,372,827,569,980
18771,ASG000crt8.jpg,2048,1536,Wildebeest,1,841,247,1056
18774,ASG000e6jk.jpg,2048,1536,Wildebeest,1996,1086,2048,1132
18775,ASG000e6jk.jpg,2048,1536,Wildebeest,1949,1071,2010,1126
18776,ASG000e6jk.jpg,2048,1536,Wildebeest,1899,1071,1978,1123
18777,ASG000e6jk.jpg,2048,1536,Wildebeest,1857,1050,1929,1123
18778,ASG000e6jk.jpg,2048,1536,Wildebeest,1818,1078,1873,1116
18779,ASG000e6jk.jpg,2048,1536,Wildebeest,1737,1062,1811,1115
18780,ASG000e6jk.jpg,2048,1536,Wildebeest,1687,1057,1773,1112
18781,ASG000e6jk.jpg,2048,1536,Wildebeest,1618,1047,1749,1110
18782,ASG000e6jk.jpg,2048,1536,Wildebeest,1546,1048,1632,1123
18783,ASG000e6jk.jpg,2048,1536,Wildebeest,1396,1023,1608,1095
18784,ASG000e6jk.jpg,2048,1536,Wildebeest,1364,1042,1460,1087
18785,ASG000e6jk.jpg,2048,1536,Wildebeest,1233,1023,1365,1116
18786,ASG000e6jk.jpg,2048,1536,Wildebeest,1137,1017,1275,1100
18787,ASG000e6jk.jpg,2048,1536,Wildebeest,1025,996,1158,1111
18788,ASG000e6jk.jpg,2048,1536,Wildebeest,900,993,1060,1082
18789,ASG000e6jk.jpg,2048,1536,Wildebeest,814,990,929,1089
18790,ASG000e6jk.jpg,2048,1536,Wildebeest,689,968,847,1117
18791,ASG000e6jk.jpg,2048,1536,Wildebeest,604,962,768,1126
18792,ASG000e6jk.jpg,2048,1536,Wildebeest,571,1007,617,1046
18793,ASG000e6jk.jpg,2048,1536,Wildebeest,476,950,622,1100
18794,ASG000e6jk.jpg,2048,1536,Wildebeest,369,936,549,1100
18795,ASG000e6jk.jpg,2048,1536,Wildebeest,217,921,421,1071
18796,ASG000e6jk.jpg,2048,1536,Wildebeest,41,926,202,1035
18797,ASG000e6jk.jpg,2048,1536,Wildebeest,1,907,53,1024
18798,ASG000d6b0.jpg,2048,1536,Wildebeest,122,684,432,1099
18799,ASG000bjdx.jpg,2048,1536,Zebra,1069,231,1569,918
18800,ASG000bjdx.jpg,2048,1536,Zebra,1959,637,2012,687
18801,ASG000bjdx.jpg,2048,1536,Zebra,1829,606,1889,658
18802,ASG000bjdx.jpg,2048,1536,Zebra,1771,572,1855,650
18803,ASG000bjdx.jpg,2048,1536,Zebra,111,17,143,51
18804,ASG000bjdx.jpg,2048,1536,Zebra,148,31,175,65
18805,ASG000bjdx.jpg,2048,1536,Zebra,381,76,509,246
18808,ASG000bj9b.jpg,2048,1536,Wildebeest,1,1,2048,1536
18809,ASG000bj9b.jpg,2048,1536,Zebra,1228,268,2047,1373
18810,ASG000biyb.jpg,2048,1536,Wildebeest,1,310,1375,1446
18823,ASG000cj6i.jpg,2048,1536,Zebra,1863,945,1910,980
18824,ASG000cj6i.jpg,2048,1536,Zebra,1800,946,1876,981
18825,ASG000cj6i.jpg,2048,1536,Zebra,1662,951,1721,975
18826,ASG000cj6i.jpg,2048,1536,Zebra,1618,943,1658,979
18827,ASG000cj6i.jpg,2048,1536,Zebra,1557,956,1593,983
18828,ASG000cj6i.jpg,2048,1536,Zebra,1492,943,1567,979
18829,ASG000cj6i.jpg,2048,1536,Zebra,1453,939,1545,985
18830,ASG000cj6i.jpg,2048,1536,Zebra,1353,925,1443,988
18831,ASG000cj6i.jpg,2048,1536,Zebra,1263,916,1359,981
18832,ASG000cj6i.jpg,2048,1536,Zebra,1165,933,1275,987
18833,ASG000cj6i.jpg,2048,1536,Zebra,1020,939,1081,974
18834,ASG000cj6i.jpg,2048,1536,Zebra,870,927,997,987
18835,ASG000cj6i.jpg,2048,1536,Zebra,750,908,864,975
18836,ASG000cj6i.jpg,2048,1536,Zebra,620,919,763,982
18837,ASG000cj6i.jpg,2048,1536,Zebra,453,908,631,985
18838,ASG000cj6i.jpg,2048,1536,Zebra,318,908,483,987
18839,ASG000cj6i.jpg,2048,1536,Zebra,257,895,444,1006
18844,ASG000b5fh.jpg,2048,1536,Zebra,1708,743,1769,789
18845,ASG000b5fh.jpg,2048,1536,Zebra,1,732,168,824
18846,ASG000b5fh.jpg,2048,1536,Zebra,341,708,531,818
18847,ASG000b5fh.jpg,2048,1536,Zebra,546,706,675,813
18848,ASG000b5fh.jpg,2048,1536,Zebra,655,734,799,815
18849,ASG000b5fh.jpg,2048,1536,Zebra,919,719,945,752
18850,ASG000b5fh.jpg,2048,1536,Zebra,1070,716,1104,744
18851,ASG000b5fh.jpg,2048,1536,Zebra,1237,718,1265,762
18852,ASG000b5fh.jpg,2048,1536,Zebra,1225,720,1259,762
18853,ASG000b5fh.jpg,2048,1536,Zebra,1352,727,1415,767
18854,ASG000b5fh.jpg,2048,1536,Zebra,1423,727,1446,772
18855,ASG000b5fh.jpg,2048,1536,Zebra,1447,732,1497,772
18856,ASG000b5fh.jpg,2048,1536,Zebra,1496,732,1532,777
18857,ASG000b5fh.jpg,2048,1536,Zebra,1536,730,1591,775
18895,ASG000dhx0.jpg,2048,1536,Wildebeest,1836,852,2035,939
18896,ASG000dhx0.jpg,2048,1536,Wildebeest,1634,845,1834,925
18897,ASG000dhx0.jpg,2048,1536,Wildebeest,1426,833,1635,927
18898,ASG000dhx0.jpg,2048,1536,Wildebeest,1197,837,1413,941
18899,ASG000dhx0.jpg,2048,1536,Wildebeest,976,817,1196,937
18900,ASG000dhx0.jpg,2048,1536,Wildebeest,890,808,1082,937
18901,ASG000dhx0.jpg,2048,1536,Wildebeest,797,814,867,912
18905,ASG000b7m6.jpg,2048,1536,Zebra,932,812,1053,863
18906,ASG000b7m6.jpg,2048,1536,Zebra,1522,792,1667,847
18907,ASG000b7m6.jpg,2048,1536,Zebra,1993,787,2048,852
18908,ASG000d31j.jpg,2048,1536,Wildebeest,1179,611,1561,851
18909,ASG000d31j.jpg,2048,1536,Wildebeest,1125,681,1215,731
18910,ASG000d31j.jpg,2048,1536,Wildebeest,1072,686,1118,734
